transaction_id,timestamp,customer_id,product_id,product_category,quantity,unit_price,region,payment_method,discount_applied,total_amount,date,year,month,day,hour,day_of_week,week_of_year,is_weekend,gross_revenue,discount_amount,net_revenue,has_discount,discount_tier,price_tier,calculated_total
TXN-008496,2023-12-20 23:00:00,CUST-0910,PROD-015,Food,3,228.89,West,Credit Card,15,583.67,2023-12-20,2023,12,20,23,Wednesday,51,False,686.67,103.00049999999999,583.6695,True,Medium,Luxury,583.6695
TXN-008497,2023-12-21 00:00:00,CUST-0679,PROD-042,Clothing,4,116.13,South,Debit Card,15,394.84,2023-12-21,2023,12,21,0,Thursday,51,False,464.52,69.678,394.842,True,Medium,Premium,394.842
TXN-008498,2023-12-21 01:00:00,CUST-0412,PROD-024,Electronics,7,59.11,North,Cash,15,351.7,2023-12-21,2023,12,21,1,Thursday,51,False,413.77,62.06549999999999,351.7045,True,Medium,Standard,351.7045
TXN-008499,2023-12-21 02:00:00,CUST-0224,PROD-026,Electronics,8,82.8,East,Cash,10,596.16,2023-12-21,2023,12,21,2,Thursday,51,False,662.4,66.24,596.16,True,Low,Standard,596.16
TXN-008500,2023-12-21 03:00:00,CUST-0220,PROD-026,Electronics,6,91.66,South,Credit Card,5,522.46,2023-12-21,2023,12,21,3,Thursday,51,False,549.96,27.498000000000005,522.462,True,None,Standard,522.462
TXN-008501,2023-12-21 04:00:00,CUST-0179,PROD-046,Food,4,106.86,South,Debit Card,5,406.07,2023-12-21,2023,12,21,4,Thursday,51,False,427.44,21.372,406.068,True,None,Premium,406.068
TXN-008502,2023-12-21 05:00:00,CUST-0631,PROD-026,Food,2,215.78,South,Debit Card,5,409.98,2023-12-21,2023,12,21,5,Thursday,51,False,431.56,21.578000000000003,409.98199999999997,True,None,Luxury,409.98199999999997
TXN-008503,2023-12-21 06:00:00,CUST-0433,PROD-010,Clothing,8,315.71,East,Cash,10,2273.11,2023-12-21,2023,12,21,6,Thursday,51,False,2525.68,252.56799999999998,2273.112,True,Low,Luxury,2273.112
TXN-008504,2023-12-21 07:00:00,CUST-0265,PROD-017,Home,1,318.16,South,Mobile,10,286.34,2023-12-21,2023,12,21,7,Thursday,51,False,318.16,31.816000000000003,286.34400000000005,True,Low,Luxury,286.34400000000005
TXN-008505,2023-12-21 08:00:00,CUST-0954,PROD-014,Clothing,9,10.05,North,Debit Card,15,76.88,2023-12-21,2023,12,21,8,Thursday,51,False,90.45,13.5675,76.88250000000001,True,Medium,Budget,76.88250000000001
TXN-008506,2023-12-21 09:00:00,CUST-0429,PROD-002,Food,8,461.27,North,Debit Card,10,3321.14,2023-12-21,2023,12,21,9,Thursday,51,False,3690.16,369.016,3321.144,True,Low,Luxury,3321.144
TXN-008507,2023-12-21 10:00:00,CUST-0662,PROD-048,Electronics,3,413.2,North,Cash,10,1115.64,2023-12-21,2023,12,21,10,Thursday,51,False,1239.6,123.96,1115.6399999999999,True,Low,Luxury,1115.6399999999999
TXN-008508,2023-12-21 11:00:00,CUST-0416,PROD-013,Electronics,4,482.33,North,Cash,0,1929.32,2023-12-21,2023,12,21,11,Thursday,51,False,1929.32,0.0,1929.32,False,,Luxury,1929.32
TXN-008509,2023-12-21 12:00:00,CUST-0453,PROD-027,Electronics,4,186.39,East,Cash,15,633.73,2023-12-21,2023,12,21,12,Thursday,51,False,745.56,111.83399999999999,633.726,True,Medium,Premium,633.7259999999999
TXN-008510,2023-12-21 13:00:00,CUST-0727,PROD-009,Electronics,2,335.75,North,Credit Card,15,570.78,2023-12-21,2023,12,21,13,Thursday,51,False,671.5,100.725,570.775,True,Medium,Luxury,570.775
TXN-008511,2023-12-21 14:00:00,CUST-0197,PROD-007,Home,5,92.33,North,Cash,0,461.65,2023-12-21,2023,12,21,14,Thursday,51,False,461.65,0.0,461.65,False,,Standard,461.65
TXN-008512,2023-12-21 15:00:00,CUST-0554,PROD-048,Clothing,3,410.35,West,Mobile,5,1169.5,2023-12-21,2023,12,21,15,Thursday,51,False,1231.0500000000002,61.55250000000001,1169.4975000000002,True,None,Luxury,1169.4975000000002
TXN-008513,2023-12-21 16:00:00,CUST-0053,PROD-010,Clothing,1,89.07,North,Mobile,0,89.07,2023-12-21,2023,12,21,16,Thursday,51,False,89.07,0.0,89.07,False,,Standard,89.07
TXN-008514,2023-12-21 17:00:00,CUST-0480,PROD-009,Food,2,169.73,East,Debit Card,0,339.46,2023-12-21,2023,12,21,17,Thursday,51,False,339.46,0.0,339.46,False,,Premium,339.46
TXN-008515,2023-12-21 18:00:00,CUST-0443,PROD-022,Clothing,7,250.51,West,Credit Card,0,1753.57,2023-12-21,2023,12,21,18,Thursday,51,False,1753.57,0.0,1753.57,False,,Luxury,1753.57
TXN-008516,2023-12-21 19:00:00,CUST-0330,PROD-023,Home,1,301.32,West,Debit Card,10,271.19,2023-12-21,2023,12,21,19,Thursday,51,False,301.32,30.132,271.188,True,Low,Luxury,271.188
TXN-008517,2023-12-21 20:00:00,CUST-0251,PROD-007,Home,2,284.22,East,Credit Card,0,568.44,2023-12-21,2023,12,21,20,Thursday,51,False,568.44,0.0,568.44,False,,Luxury,568.44
TXN-008518,2023-12-21 21:00:00,CUST-0807,PROD-048,Home,7,60.03,West,Cash,20,336.17,2023-12-21,2023,12,21,21,Thursday,51,False,420.21000000000004,84.04200000000002,336.168,True,Medium,Standard,336.16800000000006
TXN-008519,2023-12-21 22:00:00,CUST-0890,PROD-009,Electronics,1,216.62,South,Debit Card,0,216.62,2023-12-21,2023,12,21,22,Thursday,51,False,216.62,0.0,216.62,False,,Luxury,216.62
TXN-008520,2023-12-21 23:00:00,CUST-0783,PROD-027,Food,7,462.23,North,Mobile,5,3073.83,2023-12-21,2023,12,21,23,Thursday,51,False,3235.61,161.78050000000002,3073.8295000000003,True,None,Luxury,3073.8295
TXN-008521,2023-12-22 00:00:00,CUST-0967,PROD-024,Home,8,437.46,South,Credit Card,5,3324.7,2023-12-22,2023,12,22,0,Friday,51,False,3499.68,174.984,3324.696,True,None,Luxury,3324.696
TXN-008522,2023-12-22 01:00:00,CUST-0925,PROD-029,Clothing,2,299.48,East,Debit Card,5,569.01,2023-12-22,2023,12,22,1,Friday,51,False,598.96,29.948000000000004,569.0120000000001,True,None,Luxury,569.0120000000001
TXN-008523,2023-12-22 02:00:00,CUST-0123,PROD-017,Clothing,4,290.44,South,Mobile,0,1161.76,2023-12-22,2023,12,22,2,Friday,51,False,1161.76,0.0,1161.76,False,,Luxury,1161.76
TXN-008524,2023-12-22 03:00:00,CUST-0879,PROD-020,Clothing,7,64.72,East,Mobile,15,385.08,2023-12-22,2023,12,22,3,Friday,51,False,453.03999999999996,67.95599999999999,385.08399999999995,True,Medium,Standard,385.08399999999995
TXN-008525,2023-12-22 04:00:00,CUST-0387,PROD-007,Home,1,108.13,South,Cash,5,102.72,2023-12-22,2023,12,22,4,Friday,51,False,108.13,5.4065,102.7235,True,None,Premium,102.72349999999999
TXN-008526,2023-12-22 05:00:00,CUST-0339,PROD-043,Home,6,133.79,North,Credit Card,0,802.74,2023-12-22,2023,12,22,5,Friday,51,False,802.74,0.0,802.74,False,,Premium,802.74
TXN-008527,2023-12-22 06:00:00,CUST-0778,PROD-040,Clothing,5,249.22,East,Debit Card,5,1183.79,2023-12-22,2023,12,22,6,Friday,51,False,1246.1,62.305,1183.7949999999998,True,None,Luxury,1183.7949999999998
TXN-008528,2023-12-22 07:00:00,CUST-0348,PROD-007,Home,6,368.36,East,Mobile,10,1989.14,2023-12-22,2023,12,22,7,Friday,51,False,2210.16,221.016,1989.1439999999998,True,Low,Luxury,1989.144
TXN-008529,2023-12-22 08:00:00,CUST-0029,PROD-028,Clothing,8,235.76,East,Credit Card,10,1697.47,2023-12-22,2023,12,22,8,Friday,51,False,1886.08,188.608,1697.472,True,Low,Luxury,1697.472
TXN-008530,2023-12-22 09:00:00,CUST-0975,PROD-019,Electronics,1,71.77,West,Cash,0,71.77,2023-12-22,2023,12,22,9,Friday,51,False,71.77,0.0,71.77,False,,Standard,71.77
TXN-008531,2023-12-22 10:00:00,CUST-0035,PROD-020,Home,3,225.28,North,Credit Card,5,642.05,2023-12-22,2023,12,22,10,Friday,51,False,675.84,33.792,642.048,True,None,Luxury,642.048
TXN-008532,2023-12-22 11:00:00,CUST-0518,PROD-044,Electronics,9,89.69,West,Credit Card,5,766.85,2023-12-22,2023,12,22,11,Friday,51,False,807.21,40.3605,766.8495,True,None,Standard,766.8495
TXN-008533,2023-12-22 12:00:00,CUST-0396,PROD-039,Electronics,8,378.06,West,Debit Card,20,2419.58,2023-12-22,2023,12,22,12,Friday,51,False,3024.48,604.8960000000001,2419.584,True,Medium,Luxury,2419.5840000000003
TXN-008534,2023-12-22 13:00:00,CUST-0623,PROD-040,Home,4,91.59,North,Credit Card,5,348.04,2023-12-22,2023,12,22,13,Friday,51,False,366.36,18.318,348.04200000000003,True,None,Standard,348.042
TXN-008535,2023-12-22 14:00:00,CUST-0294,PROD-007,Clothing,9,246.44,East,Cash,15,1885.27,2023-12-22,2023,12,22,14,Friday,51,False,2217.96,332.694,1885.266,True,Medium,Luxury,1885.266
TXN-008536,2023-12-22 15:00:00,CUST-0589,PROD-006,Food,7,349.77,West,Mobile,10,2203.55,2023-12-22,2023,12,22,15,Friday,51,False,2448.39,244.839,2203.551,True,Low,Luxury,2203.551
TXN-008537,2023-12-22 16:00:00,CUST-0349,PROD-025,Electronics,2,121.82,West,Debit Card,5,231.46,2023-12-22,2023,12,22,16,Friday,51,False,243.64,12.182,231.458,True,None,Premium,231.45799999999997
TXN-008538,2023-12-22 17:00:00,CUST-0147,PROD-041,Home,1,47.25,East,Mobile,15,40.16,2023-12-22,2023,12,22,17,Friday,51,False,47.25,7.0874999999999995,40.1625,True,Medium,Budget,40.1625
TXN-008539,2023-12-22 18:00:00,CUST-0067,PROD-013,Electronics,1,286.02,North,Credit Card,0,286.02,2023-12-22,2023,12,22,18,Friday,51,False,286.02,0.0,286.02,False,,Luxury,286.02
TXN-008540,2023-12-22 19:00:00,CUST-0904,PROD-039,Clothing,3,36.56,North,Cash,10,98.71,2023-12-22,2023,12,22,19,Friday,51,False,109.68,10.968000000000002,98.712,True,Low,Budget,98.712
TXN-008541,2023-12-22 20:00:00,CUST-0520,PROD-040,Home,2,298.01,North,Mobile,0,596.02,2023-12-22,2023,12,22,20,Friday,51,False,596.02,0.0,596.02,False,,Luxury,596.02
TXN-008542,2023-12-22 21:00:00,CUST-0000,PROD-022,Food,4,379.21,West,Cash,5,1441.0,2023-12-22,2023,12,22,21,Friday,51,False,1516.84,75.842,1440.9979999999998,True,None,Luxury,1440.9979999999998
TXN-008543,2023-12-22 22:00:00,CUST-0340,PROD-049,Home,8,171.36,North,Credit Card,0,1370.88,2023-12-22,2023,12,22,22,Friday,51,False,1370.88,0.0,1370.88,False,,Premium,1370.88
TXN-008544,2023-12-22 23:00:00,CUST-0175,PROD-017,Electronics,5,249.29,North,Credit Card,10,1121.8,2023-12-22,2023,12,22,23,Friday,51,False,1246.45,124.64500000000001,1121.805,True,Low,Luxury,1121.805
TXN-008545,2023-12-23 00:00:00,CUST-0900,PROD-048,Home,5,465.09,West,Mobile,0,2325.45,2023-12-23,2023,12,23,0,Saturday,51,True,2325.45,0.0,2325.45,False,,Luxury,2325.45
TXN-008546,2023-12-23 01:00:00,CUST-0691,PROD-022,Home,6,240.84,North,Debit Card,0,1445.04,2023-12-23,2023,12,23,1,Saturday,51,True,1445.04,0.0,1445.04,False,,Luxury,1445.04
TXN-008547,2023-12-23 02:00:00,CUST-0597,PROD-034,Electronics,5,498.31,South,Cash,0,2491.55,2023-12-23,2023,12,23,2,Saturday,51,True,2491.55,0.0,2491.55,False,,Luxury,2491.55
TXN-008548,2023-12-23 03:00:00,CUST-0451,PROD-008,Food,5,86.93,North,Cash,15,369.45,2023-12-23,2023,12,23,3,Saturday,51,True,434.65000000000003,65.1975,369.45250000000004,True,Medium,Standard,369.45250000000004
TXN-008549,2023-12-23 04:00:00,CUST-0557,PROD-049,Clothing,7,357.38,North,Cash,15,2126.41,2023-12-23,2023,12,23,4,Saturday,51,True,2501.66,375.24899999999997,2126.411,True,Medium,Luxury,2126.4109999999996
TXN-008550,2023-12-23 05:00:00,CUST-0136,PROD-045,Home,6,329.78,East,Credit Card,5,1879.75,2023-12-23,2023,12,23,5,Saturday,51,True,1978.6799999999998,98.934,1879.7459999999999,True,None,Luxury,1879.7459999999999
TXN-008551,2023-12-23 06:00:00,CUST-0855,PROD-018,Food,2,437.43,West,Credit Card,0,874.86,2023-12-23,2023,12,23,6,Saturday,51,True,874.86,0.0,874.86,False,,Luxury,874.86
TXN-008552,2023-12-23 07:00:00,CUST-0016,PROD-024,Clothing,1,55.3,East,Mobile,15,47.0,2023-12-23,2023,12,23,7,Saturday,51,True,55.3,8.295,47.004999999999995,True,Medium,Standard,47.004999999999995
TXN-008553,2023-12-23 08:00:00,CUST-0333,PROD-042,Electronics,1,147.3,South,Mobile,10,132.57,2023-12-23,2023,12,23,8,Saturday,51,True,147.3,14.730000000000002,132.57000000000002,True,Low,Premium,132.57000000000002
TXN-008554,2023-12-23 09:00:00,CUST-0195,PROD-002,Food,4,74.77,North,Credit Card,10,269.17,2023-12-23,2023,12,23,9,Saturday,51,True,299.08,29.908,269.17199999999997,True,Low,Standard,269.17199999999997
TXN-008555,2023-12-23 10:00:00,CUST-0496,PROD-002,Food,2,467.22,East,Debit Card,0,934.44,2023-12-23,2023,12,23,10,Saturday,51,True,934.44,0.0,934.44,False,,Luxury,934.44
TXN-008556,2023-12-23 11:00:00,CUST-0009,PROD-027,Home,6,219.05,East,Cash,5,1248.58,2023-12-23,2023,12,23,11,Saturday,51,True,1314.3000000000002,65.71500000000002,1248.5850000000003,True,None,Luxury,1248.585
TXN-008557,2023-12-23 12:00:00,CUST-0828,PROD-014,Electronics,9,455.93,South,Cash,15,3487.86,2023-12-23,2023,12,23,12,Saturday,51,True,4103.37,615.5055,3487.8644999999997,True,Medium,Luxury,3487.8644999999997
TXN-008558,2023-12-23 13:00:00,CUST-0334,PROD-048,Home,8,154.26,North,Credit Card,15,1048.97,2023-12-23,2023,12,23,13,Saturday,51,True,1234.08,185.112,1048.9679999999998,True,Medium,Premium,1048.9679999999998
TXN-008559,2023-12-23 14:00:00,CUST-0333,PROD-039,Electronics,4,71.92,East,Debit Card,15,244.53,2023-12-23,2023,12,23,14,Saturday,51,True,287.68,43.152,244.52800000000002,True,Medium,Standard,244.528
TXN-008560,2023-12-23 15:00:00,CUST-0327,PROD-012,Clothing,2,155.3,North,Debit Card,5,295.07,2023-12-23,2023,12,23,15,Saturday,51,True,310.6,15.530000000000001,295.07000000000005,True,None,Premium,295.07
TXN-008561,2023-12-23 16:00:00,CUST-0015,PROD-032,Home,1,302.62,South,Debit Card,20,242.1,2023-12-23,2023,12,23,16,Saturday,51,True,302.62,60.524,242.096,True,Medium,Luxury,242.096
TXN-008562,2023-12-23 17:00:00,CUST-0839,PROD-028,Electronics,7,424.16,South,Debit Card,15,2523.75,2023-12-23,2023,12,23,17,Saturday,51,True,2969.1200000000003,445.36800000000005,2523.7520000000004,True,Medium,Luxury,2523.7520000000004
TXN-008563,2023-12-23 18:00:00,CUST-0614,PROD-028,Electronics,3,198.84,North,Debit Card,0,596.52,2023-12-23,2023,12,23,18,Saturday,51,True,596.52,0.0,596.52,False,,Premium,596.52
TXN-008564,2023-12-23 19:00:00,CUST-0226,PROD-046,Food,6,458.26,South,Mobile,15,2337.13,2023-12-23,2023,12,23,19,Saturday,51,True,2749.56,412.43399999999997,2337.126,True,Medium,Luxury,2337.1259999999997
TXN-008565,2023-12-23 20:00:00,CUST-0425,PROD-025,Home,5,129.67,West,Credit Card,15,551.1,2023-12-23,2023,12,23,20,Saturday,51,True,648.3499999999999,97.25249999999998,551.0975,True,Medium,Premium,551.0974999999999
TXN-008566,2023-12-23 21:00:00,CUST-0790,PROD-004,Home,5,349.83,East,Credit Card,20,1399.32,2023-12-23,2023,12,23,21,Saturday,51,True,1749.1499999999999,349.83,1399.32,True,Medium,Luxury,1399.32
TXN-008567,2023-12-23 22:00:00,CUST-0408,PROD-026,Clothing,2,370.5,West,Credit Card,0,741.0,2023-12-23,2023,12,23,22,Saturday,51,True,741.0,0.0,741.0,False,,Luxury,741.0
TXN-008568,2023-12-23 23:00:00,CUST-0113,PROD-036,Electronics,9,144.24,West,Cash,0,1298.16,2023-12-23,2023,12,23,23,Saturday,51,True,1298.16,0.0,1298.16,False,,Premium,1298.16
TXN-008569,2023-12-24 00:00:00,CUST-0997,PROD-003,Food,4,23.22,South,Debit Card,0,92.88,2023-12-24,2023,12,24,0,Sunday,51,True,92.88,0.0,92.88,False,,Budget,92.88
TXN-008570,2023-12-24 01:00:00,CUST-0428,PROD-001,Electronics,1,188.97,South,Debit Card,15,160.62,2023-12-24,2023,12,24,1,Sunday,51,True,188.97,28.345499999999998,160.6245,True,Medium,Premium,160.62449999999998
TXN-008571,2023-12-24 02:00:00,CUST-0001,PROD-017,Electronics,2,32.15,North,Cash,15,54.65,2023-12-24,2023,12,24,2,Sunday,51,True,64.3,9.645,54.655,True,Medium,Budget,54.654999999999994
TXN-008572,2023-12-24 03:00:00,CUST-0266,PROD-007,Electronics,9,451.37,West,Debit Card,10,3656.1,2023-12-24,2023,12,24,3,Sunday,51,True,4062.33,406.233,3656.0969999999998,True,Low,Luxury,3656.097
TXN-008573,2023-12-24 04:00:00,CUST-0491,PROD-048,Home,7,477.23,East,Debit Card,20,2672.49,2023-12-24,2023,12,24,4,Sunday,51,True,3340.61,668.1220000000001,2672.4880000000003,True,Medium,Luxury,2672.4880000000003
TXN-008574,2023-12-24 05:00:00,CUST-0208,PROD-005,Electronics,2,370.34,North,Debit Card,0,740.68,2023-12-24,2023,12,24,5,Sunday,51,True,740.68,0.0,740.68,False,,Luxury,740.68
TXN-008575,2023-12-24 06:00:00,CUST-0622,PROD-019,Clothing,7,366.08,North,Debit Card,0,2562.56,2023-12-24,2023,12,24,6,Sunday,51,True,2562.56,0.0,2562.56,False,,Luxury,2562.56
TXN-008576,2023-12-24 07:00:00,CUST-0712,PROD-039,Food,4,128.04,North,Debit Card,10,460.94,2023-12-24,2023,12,24,7,Sunday,51,True,512.16,51.216,460.94399999999996,True,Low,Premium,460.94399999999996
TXN-008577,2023-12-24 08:00:00,CUST-0952,PROD-046,Food,2,46.22,South,Mobile,15,78.57,2023-12-24,2023,12,24,8,Sunday,51,True,92.44,13.866,78.574,True,Medium,Budget,78.574
TXN-008578,2023-12-24 09:00:00,CUST-0369,PROD-034,Electronics,4,403.03,South,Credit Card,10,1450.91,2023-12-24,2023,12,24,9,Sunday,51,True,1612.12,161.212,1450.908,True,Low,Luxury,1450.908
TXN-008579,2023-12-24 10:00:00,CUST-0985,PROD-035,Food,5,283.99,North,Mobile,10,1277.96,2023-12-24,2023,12,24,10,Sunday,51,True,1419.95,141.995,1277.955,True,Low,Luxury,1277.9550000000002
TXN-008580,2023-12-24 11:00:00,CUST-0000,PROD-049,Electronics,4,344.0,South,Debit Card,15,1169.6,2023-12-24,2023,12,24,11,Sunday,51,True,1376.0,206.4,1169.6,True,Medium,Luxury,1169.6
TXN-008581,2023-12-24 12:00:00,CUST-0012,PROD-016,Home,3,392.02,South,Credit Card,5,1117.26,2023-12-24,2023,12,24,12,Sunday,51,True,1176.06,58.803,1117.257,True,None,Luxury,1117.2569999999998
TXN-008582,2023-12-24 13:00:00,CUST-0345,PROD-040,Food,6,210.62,North,Credit Card,20,1010.98,2023-12-24,2023,12,24,13,Sunday,51,True,1263.72,252.74400000000003,1010.976,True,Medium,Luxury,1010.9760000000001
TXN-008583,2023-12-24 14:00:00,CUST-0465,PROD-047,Home,1,80.83,East,Credit Card,5,76.79,2023-12-24,2023,12,24,14,Sunday,51,True,80.83,4.0415,76.7885,True,None,Standard,76.7885
TXN-008584,2023-12-24 15:00:00,CUST-0700,PROD-039,Home,8,399.57,East,Credit Card,5,3036.73,2023-12-24,2023,12,24,15,Sunday,51,True,3196.56,159.828,3036.732,True,None,Luxury,3036.732
TXN-008585,2023-12-24 16:00:00,CUST-0666,PROD-027,Clothing,5,232.35,South,Cash,20,929.4,2023-12-24,2023,12,24,16,Sunday,51,True,1161.75,232.35000000000002,929.4,True,Medium,Luxury,929.4000000000001
TXN-008586,2023-12-24 17:00:00,CUST-0000,PROD-041,Clothing,8,415.19,East,Credit Card,5,3155.44,2023-12-24,2023,12,24,17,Sunday,51,True,3321.52,166.07600000000002,3155.444,True,None,Luxury,3155.444
TXN-008587,2023-12-24 18:00:00,CUST-0368,PROD-038,Food,4,224.47,East,Cash,15,763.2,2023-12-24,2023,12,24,18,Sunday,51,True,897.88,134.682,763.198,True,Medium,Luxury,763.198
TXN-008588,2023-12-24 19:00:00,CUST-0846,PROD-025,Electronics,4,116.34,South,Cash,5,442.09,2023-12-24,2023,12,24,19,Sunday,51,True,465.36,23.268,442.092,True,None,Premium,442.092
TXN-008589,2023-12-24 20:00:00,CUST-0937,PROD-026,Electronics,5,93.79,East,Credit Card,5,445.5,2023-12-24,2023,12,24,20,Sunday,51,True,468.95000000000005,23.447500000000005,445.50250000000005,True,None,Standard,445.5025
TXN-008590,2023-12-24 21:00:00,CUST-0420,PROD-014,Electronics,5,374.52,South,Debit Card,5,1778.97,2023-12-24,2023,12,24,21,Sunday,51,True,1872.6,93.63,1778.9699999999998,True,None,Luxury,1778.9699999999998
TXN-008591,2023-12-24 22:00:00,CUST-0889,PROD-014,Electronics,6,291.7,West,Debit Card,15,1487.67,2023-12-24,2023,12,24,22,Sunday,51,True,1750.1999999999998,262.53,1487.6699999999998,True,Medium,Luxury,1487.6699999999998
TXN-008592,2023-12-24 23:00:00,CUST-0791,PROD-014,Clothing,5,208.26,North,Credit Card,10,937.17,2023-12-24,2023,12,24,23,Sunday,51,True,1041.3,104.13,937.17,True,Low,Luxury,937.17
TXN-008593,2023-12-25 00:00:00,CUST-0171,PROD-025,Electronics,5,251.14,East,Credit Card,0,1255.7,2023-12-25,2023,12,25,0,Monday,52,False,1255.6999999999998,0.0,1255.6999999999998,False,,Luxury,1255.6999999999998
TXN-008594,2023-12-25 01:00:00,CUST-0134,PROD-036,Electronics,8,279.32,North,Cash,20,1787.65,2023-12-25,2023,12,25,1,Monday,52,False,2234.56,446.91200000000003,1787.648,True,Medium,Luxury,1787.6480000000001
TXN-008595,2023-12-25 02:00:00,CUST-0965,PROD-004,Home,6,127.31,North,Mobile,20,611.09,2023-12-25,2023,12,25,2,Monday,52,False,763.86,152.77200000000002,611.088,True,Medium,Premium,611.0880000000001
TXN-008596,2023-12-25 03:00:00,CUST-0427,PROD-047,Electronics,2,195.3,South,Cash,15,332.01,2023-12-25,2023,12,25,3,Monday,52,False,390.6,58.59,332.01,True,Medium,Premium,332.01
TXN-008597,2023-12-25 04:00:00,CUST-0025,PROD-015,Electronics,4,153.28,East,Debit Card,0,613.12,2023-12-25,2023,12,25,4,Monday,52,False,613.12,0.0,613.12,False,,Premium,613.12
TXN-008598,2023-12-25 05:00:00,CUST-0530,PROD-032,Clothing,4,200.33,East,Mobile,5,761.25,2023-12-25,2023,12,25,5,Monday,52,False,801.32,40.066,761.254,True,None,Luxury,761.254
TXN-008599,2023-12-25 06:00:00,CUST-0000,PROD-018,Food,5,255.28,West,Mobile,20,1021.12,2023-12-25,2023,12,25,6,Monday,52,False,1276.4,255.28000000000003,1021.1200000000001,True,Medium,Luxury,1021.1200000000001
TXN-008600,2023-12-25 07:00:00,CUST-0141,PROD-014,Home,6,94.95,East,Mobile,5,541.22,2023-12-25,2023,12,25,7,Monday,52,False,569.7,28.485000000000003,541.215,True,None,Standard,541.215
TXN-008601,2023-12-25 08:00:00,CUST-0555,PROD-001,Home,5,202.82,East,Cash,15,861.98,2023-12-25,2023,12,25,8,Monday,52,False,1014.0999999999999,152.11499999999998,861.9849999999999,True,Medium,Luxury,861.9849999999999
TXN-008602,2023-12-25 09:00:00,CUST-0846,PROD-042,Food,6,198.89,South,Cash,15,1014.34,2023-12-25,2023,12,25,9,Monday,52,False,1193.34,179.00099999999998,1014.3389999999999,True,Medium,Premium,1014.3389999999999
TXN-008603,2023-12-25 10:00:00,CUST-0796,PROD-020,Home,8,150.14,North,Credit Card,15,1020.95,2023-12-25,2023,12,25,10,Monday,52,False,1201.12,180.16799999999998,1020.9519999999999,True,Medium,Premium,1020.9519999999999
TXN-008604,2023-12-25 11:00:00,CUST-0658,PROD-010,Electronics,4,499.26,West,Cash,10,1797.34,2023-12-25,2023,12,25,11,Monday,52,False,1997.04,199.704,1797.336,True,Low,Luxury,1797.336
TXN-008605,2023-12-25 12:00:00,CUST-0315,PROD-010,Electronics,3,46.08,East,Cash,15,117.5,2023-12-25,2023,12,25,12,Monday,52,False,138.24,20.736,117.504,True,Medium,Budget,117.504
TXN-008606,2023-12-25 13:00:00,CUST-0444,PROD-024,Food,9,325.05,East,Mobile,5,2779.18,2023-12-25,2023,12,25,13,Monday,52,False,2925.4500000000003,146.2725,2779.1775000000002,True,None,Luxury,2779.1775000000002
TXN-008607,2023-12-25 14:00:00,CUST-0319,PROD-034,Clothing,3,95.47,West,Mobile,10,257.77,2023-12-25,2023,12,25,14,Monday,52,False,286.40999999999997,28.641,257.76899999999995,True,Low,Standard,257.769
TXN-008608,2023-12-25 15:00:00,CUST-0441,PROD-028,Clothing,8,421.37,South,Cash,5,3202.41,2023-12-25,2023,12,25,15,Monday,52,False,3370.96,168.548,3202.4120000000003,True,None,Luxury,3202.412
TXN-008609,2023-12-25 16:00:00,CUST-0092,PROD-027,Home,5,457.96,East,Debit Card,15,1946.33,2023-12-25,2023,12,25,16,Monday,52,False,2289.7999999999997,343.46999999999997,1946.3299999999997,True,Medium,Luxury,1946.3299999999997
TXN-008610,2023-12-25 17:00:00,CUST-0179,PROD-040,Clothing,9,206.72,East,Mobile,10,1674.43,2023-12-25,2023,12,25,17,Monday,52,False,1860.48,186.048,1674.432,True,Low,Luxury,1674.432
TXN-008611,2023-12-25 18:00:00,CUST-0056,PROD-001,Clothing,3,413.5,West,Credit Card,0,1240.5,2023-12-25,2023,12,25,18,Monday,52,False,1240.5,0.0,1240.5,False,,Luxury,1240.5
TXN-008612,2023-12-25 19:00:00,CUST-0155,PROD-033,Clothing,8,132.46,North,Debit Card,15,900.73,2023-12-25,2023,12,25,19,Monday,52,False,1059.68,158.952,900.7280000000001,True,Medium,Premium,900.7280000000001
TXN-008613,2023-12-25 20:00:00,CUST-0672,PROD-004,Clothing,7,78.63,East,Mobile,10,495.37,2023-12-25,2023,12,25,20,Monday,52,False,550.41,55.041,495.36899999999997,True,Low,Standard,495.36899999999997
TXN-008614,2023-12-25 21:00:00,CUST-0111,PROD-007,Clothing,7,164.78,East,Credit Card,10,1038.11,2023-12-25,2023,12,25,21,Monday,52,False,1153.46,115.346,1038.114,True,Low,Premium,1038.114
TXN-008615,2023-12-25 22:00:00,CUST-0137,PROD-009,Clothing,9,177.42,North,Mobile,10,1437.1,2023-12-25,2023,12,25,22,Monday,52,False,1596.78,159.678,1437.1019999999999,True,Low,Premium,1437.102
TXN-008616,2023-12-25 23:00:00,CUST-0232,PROD-016,Clothing,8,204.71,East,Credit Card,20,1310.14,2023-12-25,2023,12,25,23,Monday,52,False,1637.68,327.53600000000006,1310.144,True,Medium,Luxury,1310.1440000000002
TXN-008617,2023-12-26 00:00:00,CUST-0992,PROD-005,Home,3,192.75,North,Mobile,10,520.43,2023-12-26,2023,12,26,0,Tuesday,52,False,578.25,57.825,520.425,True,Low,Premium,520.4250000000001
