transaction_id,timestamp,customer_id,product_id,product_category,quantity,unit_price,region,payment_method,discount_applied,total_amount
TXN-009350,2024-01-25 13:00:00,CUST-0610,PROD-027,Clothing,3,105.97,East,Credit Card,15,270.22
TXN-009351,2024-01-25 14:00:00,CUST-0961,PROD-025,Electronics,9,386.25,North,Credit Card,20,2781.0
TXN-009352,2024-01-25 15:00:00,CUST-0543,PROD-029,Home,3,164.21,West,Cash,0,492.63
TXN-009353,2024-01-25 16:00:00,CUST-0158,PROD-028,Electronics,7,177.93,North,Credit Card,5,1183.23
TXN-009354,2024-01-25 17:00:00,CUST-0112,PROD-016,Clothing,4,133.56,North,Mobile,0,534.24
TXN-009355,2024-01-25 18:00:00,CUST-0402,PROD-012,Food,5,222.86,East,Cash,0,1114.3
TXN-009356,2024-01-25 19:00:00,CUST-0759,PROD-020,Electronics,3,237.15,East,Mobile,10,640.31
TXN-009357,2024-01-25 20:00:00,CUST-0122,PROD-018,Clothing,2,269.54,South,Cash,0,539.08
TXN-009358,2024-01-25 21:00:00,CUST-0273,PROD-034,Food,8,484.11,West,Debit Card,20,3098.3
TXN-009359,2024-01-25 22:00:00,CUST-0294,PROD-023,Food,7,453.3,West,Mobile,0,3173.1
TXN-009360,2024-01-25 23:00:00,CUST-0398,PROD-045,Home,7,308.6,South,Mobile,0,2160.2
TXN-009361,2024-01-26 00:00:00,CUST-0471,PROD-027,Home,8,29.06,South,Cash,10,209.23
TXN-009362,2024-01-26 01:00:00,CUST-0985,PROD-049,Clothing,1,310.01,East,Cash,0,310.01
TXN-009363,2024-01-26 02:00:00,CUST-0207,PROD-017,Electronics,8,53.94,South,Mobile,20,345.22
TXN-009364,2024-01-26 03:00:00,CUST-0110,PROD-048,Food,5,358.07,North,Credit Card,20,1432.28
TXN-009365,2024-01-26 04:00:00,CUST-0440,PROD-021,Home,8,201.14,South,Mobile,0,1609.12
TXN-009366,2024-01-26 05:00:00,CUST-0278,PROD-040,Home,9,420.47,North,Debit Card,20,3027.38
TXN-009367,2024-01-26 06:00:00,CUST-0963,PROD-031,Electronics,2,471.84,South,Credit Card,20,754.94
TXN-009368,2024-01-26 07:00:00,CUST-0568,PROD-003,Home,3,214.38,East,Credit Card,10,578.83
TXN-009369,2024-01-26 08:00:00,CUST-0887,PROD-017,Clothing,6,235.67,West,Cash,5,1343.32
TXN-009370,2024-01-26 09:00:00,CUST-0915,PROD-026,Electronics,9,299.17,North,Cash,5,2557.9
TXN-009371,2024-01-26 10:00:00,CUST-0569,PROD-023,Food,8,106.6,West,Mobile,15,724.88
TXN-009372,2024-01-26 11:00:00,CUST-0940,PROD-006,Clothing,6,464.39,North,Mobile,5,2647.02
TXN-009373,2024-01-26 12:00:00,CUST-0482,PROD-028,Food,5,222.17,West,Cash,0,1110.85
TXN-009374,2024-01-26 13:00:00,CUST-0803,PROD-008,Food,3,91.74,East,Mobile,20,220.18
TXN-009375,2024-01-26 14:00:00,CUST-0114,PROD-045,Home,4,383.74,North,Credit Card,5,1458.21
TXN-009376,2024-01-26 15:00:00,CUST-0893,PROD-008,Clothing,7,117.38,South,Mobile,10,739.49
TXN-009377,2024-01-26 16:00:00,CUST-0897,PROD-019,Clothing,7,80.33,East,Credit Card,15,477.96
TXN-009378,2024-01-26 17:00:00,CUST-0820,PROD-038,Electronics,3,285.81,West,Cash,0,857.43
TXN-009379,2024-01-26 18:00:00,CUST-0853,PROD-029,Clothing,4,339.03,North,Mobile,5,1288.31
TXN-009380,2024-01-26 19:00:00,CUST-0477,PROD-023,Electronics,3,289.09,East,Credit Card,20,693.82
TXN-009381,2024-01-26 20:00:00,CUST-0710,PROD-047,Clothing,2,331.69,West,Debit Card,10,597.04
TXN-009382,2024-01-26 21:00:00,CUST-0933,PROD-032,Food,6,66.61,North,Debit Card,5,379.68
TXN-009383,2024-01-26 22:00:00,CUST-0321,PROD-010,Electronics,7,243.25,North,Debit Card,20,1362.2
TXN-009384,2024-01-26 23:00:00,CUST-0179,PROD-027,Clothing,4,184.94,East,Credit Card,5,702.77
TXN-009385,2024-01-27 00:00:00,CUST-0897,PROD-049,Electronics,5,486.95,West,Mobile,0,2434.75
TXN-009386,2024-01-27 01:00:00,CUST-0219,PROD-001,Home,8,34.32,West,Debit Card,15,233.38
TXN-009387,2024-01-27 02:00:00,CUST-0789,PROD-039,Home,9,156.16,North,Cash,20,1124.35
TXN-009388,2024-01-27 03:00:00,CUST-0949,PROD-029,Electronics,7,471.51,West,Cash,15,2805.48
TXN-009389,2024-01-27 04:00:00,CUST-0528,PROD-045,Electronics,1,491.91,South,Cash,15,418.12
TXN-009390,2024-01-27 05:00:00,CUST-0492,PROD-003,Food,3,414.2,South,Debit Card,10,1118.34
TXN-009391,2024-01-27 06:00:00,CUST-0891,PROD-047,Clothing,5,47.24,North,Debit Card,20,188.96
TXN-009392,2024-01-27 07:00:00,CUST-0061,PROD-037,Home,3,285.06,West,Mobile,10,769.66
TXN-009393,2024-01-27 08:00:00,CUST-0054,PROD-031,Home,1,206.06,North,Credit Card,15,175.15
TXN-009394,2024-01-27 09:00:00,CUST-0680,PROD-011,Clothing,2,405.16,South,Cash,0,810.32
TXN-009395,2024-01-27 10:00:00,CUST-0538,PROD-022,Home,8,36.96,North,Mobile,0,295.68
TXN-009396,2024-01-27 11:00:00,CUST-0848,PROD-018,Home,7,106.59,North,Credit Card,5,708.82
TXN-009397,2024-01-27 12:00:00,CUST-0988,PROD-035,Electronics,3,249.71,East,Debit Card,5,711.67
TXN-009398,2024-01-27 13:00:00,CUST-0065,PROD-006,Home,4,87.25,East,Credit Card,20,279.2
TXN-009399,2024-01-27 14:00:00,CUST-0612,PROD-003,Home,3,349.43,South,Cash,0,1048.29
TXN-009400,2024-01-27 15:00:00,CUST-0586,PROD-005,Home,4,412.18,West,Credit Card,15,1401.41
TXN-009401,2024-01-27 16:00:00,CUST-0704,PROD-009,Clothing,8,355.21,South,Credit Card,0,2841.68
TXN-009402,2024-01-27 17:00:00,CUST-0171,PROD-028,Food,9,225.74,West,Debit Card,20,1625.33
TXN-009403,2024-01-27 18:00:00,CUST-0273,PROD-019,Electronics,7,440.41,West,Debit Card,5,2928.73
TXN-009404,2024-01-27 19:00:00,CUST-0889,PROD-028,Food,9,77.47,East,Mobile,5,662.37
TXN-009405,2024-01-27 20:00:00,CUST-0699,PROD-027,Home,9,137.57,East,Debit Card,10,1114.32
TXN-009406,2024-01-27 21:00:00,CUST-0535,PROD-013,Home,7,249.87,South,Debit Card,5,1661.64
TXN-009407,2024-01-27 22:00:00,CUST-0391,PROD-038,Home,7,40.06,South,Cash,15,238.36
TXN-009408,2024-01-27 23:00:00,CUST-0940,PROD-043,Food,8,56.89,South,Cash,20,364.1
TXN-009409,2024-01-28 00:00:00,CUST-0693,PROD-021,Clothing,3,204.75,East,Credit Card,5,583.54
TXN-009410,2024-01-28 01:00:00,CUST-0327,PROD-027,Clothing,8,472.5,East,Cash,5,3591.0
TXN-009411,2024-01-28 02:00:00,CUST-0108,PROD-046,Electronics,1,455.12,North,Mobile,15,386.85
TXN-009412,2024-01-28 03:00:00,CUST-0847,PROD-006,Food,6,238.33,South,Mobile,5,1358.48
TXN-009413,2024-01-28 04:00:00,CUST-0162,PROD-038,Clothing,2,79.66,North,Credit Card,15,135.42
TXN-009414,2024-01-28 05:00:00,CUST-0814,PROD-049,Electronics,7,97.27,West,Mobile,5,646.85
TXN-009415,2024-01-28 06:00:00,CUST-0452,PROD-011,Home,3,195.0,South,Mobile,15,497.25
TXN-009416,2024-01-28 07:00:00,CUST-0206,PROD-047,Home,5,112.94,East,Debit Card,5,536.46
TXN-009417,2024-01-28 08:00:00,CUST-0590,PROD-041,Electronics,2,50.66,South,Credit Card,20,81.06
TXN-009418,2024-01-28 09:00:00,CUST-0016,PROD-017,Clothing,1,340.15,South,Mobile,10,306.14
TXN-009419,2024-01-28 10:00:00,CUST-0327,PROD-039,Food,5,294.91,East,Credit Card,10,1327.1
TXN-009420,2024-01-28 11:00:00,CUST-0608,PROD-007,Electronics,9,152.74,East,Mobile,0,1374.66
TXN-009421,2024-01-28 12:00:00,CUST-0659,PROD-030,Clothing,9,391.68,West,Cash,10,3172.61
TXN-009422,2024-01-28 13:00:00,CUST-0002,PROD-021,Electronics,7,390.21,South,Credit Card,15,2321.75
TXN-009423,2024-01-28 14:00:00,CUST-0010,PROD-001,Clothing,9,250.59,South,Cash,15,1917.01
TXN-009424,2024-01-28 15:00:00,CUST-0434,PROD-025,Home,4,57.3,South,Credit Card,10,206.28
TXN-009425,2024-01-28 16:00:00,CUST-0125,PROD-032,Electronics,3,460.05,South,Cash,15,1173.13
TXN-009426,2024-01-28 17:00:00,CUST-0081,PROD-008,Food,4,337.64,West,Debit Card,20,1080.45
TXN-009427,2024-01-28 18:00:00,CUST-0485,PROD-005,Electronics,7,131.05,South,Cash,15,779.75
TXN-009428,2024-01-28 19:00:00,CUST-0652,PROD-030,Home,8,309.12,West,Mobile,20,1978.37
TXN-009429,2024-01-28 20:00:00,CUST-0838,PROD-008,Home,2,208.46,West,Debit Card,20,333.54
TXN-009430,2024-01-28 21:00:00,CUST-0150,PROD-049,Clothing,5,321.32,East,Cash,20,1285.28
TXN-009431,2024-01-28 22:00:00,CUST-0800,PROD-019,Home,5,242.2,South,Debit Card,5,1150.45
TXN-009432,2024-01-28 23:00:00,CUST-0873,PROD-044,Clothing,9,247.88,East,Debit Card,0,2230.92
TXN-009433,2024-01-29 00:00:00,CUST-0340,PROD-030,Home,3,370.58,West,Mobile,15,944.98
TXN-009434,2024-01-29 01:00:00,CUST-0129,PROD-015,Clothing,6,310.73,North,Cash,5,1771.16
TXN-009435,2024-01-29 02:00:00,CUST-0438,PROD-036,Food,5,49.18,North,Debit Card,0,245.9
TXN-009436,2024-01-29 03:00:00,CUST-0751,PROD-044,Clothing,2,42.03,South,Mobile,5,79.86
TXN-009437,2024-01-29 04:00:00,CUST-0501,PROD-027,Clothing,2,159.45,North,Credit Card,15,271.06
TXN-009438,2024-01-29 05:00:00,CUST-0058,PROD-013,Food,4,220.82,East,Credit Card,20,706.62
TXN-009439,2024-01-29 06:00:00,CUST-0198,PROD-014,Clothing,4,144.86,North,Debit Card,5,550.47
TXN-009440,2024-01-29 07:00:00,CUST-0211,PROD-037,Clothing,7,329.22,North,Debit Card,0,2304.54
TXN-009441,2024-01-29 08:00:00,CUST-0914,PROD-048,Food,1,105.6,West,Debit Card,0,105.6
TXN-009442,2024-01-29 09:00:00,CUST-0902,PROD-030,Home,6,355.03,East,Mobile,0,2130.18
TXN-009443,2024-01-29 10:00:00,CUST-0045,PROD-039,Electronics,9,388.84,South,Mobile,5,3324.58
TXN-009444,2024-01-29 11:00:00,CUST-0097,PROD-047,Clothing,2,70.92,East,Cash,0,141.84
TXN-009445,2024-01-29 12:00:00,CUST-0279,PROD-013,Home,5,328.9,East,Credit Card,10,1480.05
TXN-009446,2024-01-29 13:00:00,CUST-0535,PROD-016,Electronics,4,481.1,South,Debit Card,0,1924.4
TXN-009447,2024-01-29 14:00:00,CUST-0410,PROD-044,Food,4,104.48,East,Debit Card,0,417.92
TXN-009448,2024-01-29 15:00:00,CUST-0461,PROD-007,Clothing,8,455.56,West,Mobile,5,3462.26
TXN-009449,2024-01-29 16:00:00,CUST-0391,PROD-048,Clothing,6,306.96,South,Mobile,15,1565.5
TXN-009450,2024-01-29 17:00:00,CUST-0847,PROD-027,Food,7,299.56,West,Cash,5,1992.07
TXN-009451,2024-01-29 18:00:00,CUST-0044,PROD-045,Clothing,9,35.44,East,Credit Card,5,303.01
TXN-009452,2024-01-29 19:00:00,,PROD-035,Electronics,3,376.67,North,Debit Card,10,1017.01
TXN-009453,2024-01-29 20:00:00,CUST-0794,PROD-015,Electronics,2,244.35,South,Mobile,15,415.4
TXN-009454,2024-01-29 21:00:00,,PROD-028,Food,3,363.38,South,Credit Card,5,1035.63
TXN-009455,2024-01-29 22:00:00,CUST-0975,PROD-035,Clothing,8,406.5,North,Cash,10,2926.8
TXN-009456,2024-01-29 23:00:00,CUST-0548,PROD-007,Home,9,266.66,North,Credit Card,5,2279.94
TXN-009457,2024-01-30 00:00:00,CUST-0621,PROD-046,Clothing,5,139.19,South,Debit Card,10,626.36
TXN-009458,2024-01-30 01:00:00,CUST-0567,PROD-046,Food,8,79.37,North,Mobile,20,507.97
TXN-009459,2024-01-30 02:00:00,CUST-0704,PROD-020,Home,7,88.65,West,Debit Card,0,620.55
TXN-009460,2024-01-30 03:00:00,CUST-0219,PROD-032,Electronics,9,434.8,East,Credit Card,0,3913.2
TXN-009461,2024-01-30 04:00:00,CUST-0185,PROD-038,Electronics,4,70.55,West,Mobile,5,268.09
TXN-009462,2024-01-30 05:00:00,CUST-0069,PROD-040,Home,3,198.5,East,Cash,10,535.95
TXN-009463,2024-01-30 06:00:00,CUST-0829,PROD-032,Home,9,173.79,East,Cash,20,1251.29
TXN-009464,2024-01-30 07:00:00,CUST-0130,PROD-026,Food,8,434.07,North,Mobile,0,3472.56
TXN-009465,2024-01-30 08:00:00,CUST-0567,PROD-039,Clothing,7,244.07,North,Cash,5,1623.07
TXN-009466,2024-01-30 09:00:00,CUST-0890,PROD-020,Electronics,1,498.26,West,Cash,5,473.35
TXN-009467,2024-01-30 10:00:00,CUST-0609,PROD-018,Clothing,2,371.16,North,Mobile,10,668.09
TXN-009468,2024-01-30 11:00:00,CUST-0848,PROD-015,Electronics,9,426.95,West,Debit Card,15,3266.17
TXN-009469,2024-01-30 12:00:00,CUST-0599,PROD-022,Clothing,5,58.35,South,Credit Card,5,277.16
TXN-009470,2024-01-30 13:00:00,CUST-0806,PROD-022,Electronics,1,134.02,West,Debit Card,20,107.22
TXN-009471,2024-01-30 14:00:00,CUST-0631,PROD-021,Clothing,9,76.37,East,Credit Card,20,549.86
TXN-009472,2024-01-30 15:00:00,CUST-0720,PROD-002,Food,1,237.17,South,Credit Card,15,201.59
TXN-009473,2024-01-30 16:00:00,,PROD-040,Electronics,8,361.96,West,Mobile,20,2316.54
TXN-009474,2024-01-30 17:00:00,CUST-0925,PROD-043,Food,5,92.84,West,Cash,10,417.78
TXN-009475,2024-01-30 18:00:00,CUST-0154,PROD-018,Electronics,6,73.78,South,Cash,5,420.55
TXN-009476,2024-01-30 19:00:00,CUST-0547,PROD-023,Electronics,1,311.16,South,Credit Card,10,280.04
TXN-009477,2024-01-30 20:00:00,CUST-0079,PROD-013,Electronics,2,122.85,East,Credit Card,15,208.84
TXN-009478,2024-01-30 21:00:00,CUST-0579,PROD-041,Clothing,7,244.87,East,Mobile,15,1456.98
TXN-009479,2024-01-30 22:00:00,,PROD-009,Electronics,2,35.05,East,Credit Card,10,63.09
TXN-009480,2024-01-30 23:00:00,CUST-0413,PROD-049,Food,5,343.5,North,Debit Card,0,1717.5
TXN-009481,2024-01-31 00:00:00,CUST-0546,PROD-007,Clothing,9,275.25,East,Credit Card,15,2105.66
TXN-009482,2024-01-31 01:00:00,CUST-0609,PROD-041,Clothing,5,327.24,North,Debit Card,5,1554.39
TXN-009483,2024-01-31 02:00:00,CUST-0169,PROD-001,Electronics,3,144.95,West,Mobile,15,369.62
TXN-009484,2024-01-31 03:00:00,CUST-0681,PROD-002,Home,6,146.52,West,Credit Card,10,791.21
TXN-009485,2024-01-31 04:00:00,CUST-0663,PROD-004,Clothing,7,402.67,West,Cash,10,2536.82
TXN-009486,2024-01-31 05:00:00,CUST-0583,PROD-014,Electronics,8,362.1,North,Mobile,20,2317.44
TXN-009487,2024-01-31 06:00:00,CUST-0515,PROD-032,Food,3,294.07,West,Credit Card,0,882.21
TXN-009488,2024-01-31 07:00:00,CUST-0314,PROD-036,Home,4,317.79,West,Credit Card,10,1144.04
TXN-009489,2024-01-31 08:00:00,CUST-0032,PROD-002,Clothing,4,56.08,North,Debit Card,20,179.46
TXN-009490,2024-01-31 09:00:00,CUST-0287,PROD-040,Home,2,429.52,East,Credit Card,20,687.23
TXN-009491,2024-01-31 10:00:00,CUST-0594,PROD-014,Clothing,7,387.25,East,Debit Card,5,2575.21
TXN-009492,2024-01-31 11:00:00,CUST-0043,PROD-020,Home,4,299.34,East,Debit Card,20,957.89
TXN-009493,2024-01-31 12:00:00,CUST-0903,PROD-025,Home,4,460.11,East,Cash,0,1840.44
TXN-009494,2024-01-31 13:00:00,CUST-0617,PROD-042,Food,8,92.63,South,Cash,5,703.99
TXN-009495,2024-01-31 14:00:00,CUST-0001,PROD-049,Home,6,346.46,West,Cash,10,1870.88
TXN-009496,2024-01-31 15:00:00,CUST-0573,PROD-008,Food,6,481.86,East,Mobile,10,2602.04
TXN-009497,2024-01-31 16:00:00,CUST-0270,PROD-028,Electronics,9,161.9,East,Cash,20,1165.68
TXN-009498,2024-01-31 17:00:00,CUST-0180,PROD-046,Clothing,4,17.49,East,Debit Card,15,59.47
TXN-009499,2024-01-31 18:00:00,CUST-0736,PROD-021,Food,9,370.09,East,Credit Card,0,3330.81
TXN-009500,2024-01-31 19:00:00,CUST-0518,PROD-023,Clothing,1,13.42,East,Debit Card,0,13.42
TXN-009501,2024-01-31 20:00:00,CUST-0103,PROD-032,Food,9,437.54,South,Cash,20,3150.29
TXN-009502,2024-01-31 21:00:00,CUST-0010,PROD-008,Clothing,1,37.59,South,Credit Card,0,37.59
TXN-009503,2024-01-31 22:00:00,CUST-0583,PROD-031,Food,7,329.85,North,Debit Card,5,2193.5
TXN-009504,2024-01-31 23:00:00,CUST-0090,PROD-037,Clothing,6,194.82,North,Credit Card,20,935.14
TXN-009505,2024-02-01 00:00:00,CUST-0226,PROD-016,Electronics,7,109.64,East,Debit Card,15,652.36
TXN-009506,2024-02-01 01:00:00,CUST-0670,PROD-040,Clothing,9,450.15,North,Credit Card,10,3646.22
TXN-009507,2024-02-01 02:00:00,CUST-0740,PROD-042,Electronics,4,375.66,South,Credit Card,0,1502.64
TXN-009508,2024-02-01 03:00:00,CUST-0917,PROD-027,Electronics,9,176.82,East,Cash,10,1432.24
TXN-009509,2024-02-01 04:00:00,CUST-0126,PROD-040,Electronics,3,149.24,North,Mobile,15,380.56
TXN-009510,2024-02-01 05:00:00,CUST-0956,PROD-041,Home,9,370.65,North,Cash,15,2835.47
TXN-009511,2024-02-01 06:00:00,CUST-0209,PROD-018,Clothing,1,419.92,South,Credit Card,5,398.92
TXN-009512,2024-02-01 07:00:00,CUST-0097,PROD-035,Home,5,360.77,West,Credit Card,15,1533.27
TXN-009513,2024-02-01 08:00:00,CUST-0074,PROD-049,Home,5,323.59,East,Cash,15,1375.26
TXN-009514,2024-02-01 09:00:00,CUST-0627,PROD-015,Clothing,1,121.68,North,Debit Card,0,121.68
TXN-009515,2024-02-01 10:00:00,CUST-0191,PROD-027,Electronics,1,427.87,South,Credit Card,10,385.08
TXN-009516,2024-02-01 11:00:00,CUST-0682,PROD-017,Home,3,377.33,East,Debit Card,0,1131.99
TXN-009517,2024-02-01 12:00:00,CUST-0819,PROD-040,Home,9,263.46,South,Cash,0,2371.14
TXN-009518,2024-02-01 13:00:00,CUST-0960,PROD-002,Food,7,260.68,East,Mobile,20,1459.81
TXN-009519,2024-02-01 14:00:00,CUST-0716,PROD-049,Clothing,6,288.89,West,Mobile,20,1386.67
TXN-009520,2024-02-01 15:00:00,CUST-0056,PROD-031,Home,9,415.86,West,Credit Card,5,3555.6
TXN-009521,2024-02-01 16:00:00,CUST-0720,PROD-037,Clothing,4,373.71,East,Debit Card,5,1420.1
TXN-009522,2024-02-01 17:00:00,CUST-0553,PROD-041,Clothing,4,429.56,East,Cash,15,1460.5
TXN-009523,2024-02-01 18:00:00,CUST-0032,PROD-041,Home,3,258.57,South,Credit Card,5,736.92
TXN-009524,2024-02-01 19:00:00,CUST-0527,PROD-034,Clothing,5,316.08,East,Mobile,5,1501.38
TXN-009525,2024-02-01 20:00:00,CUST-0574,PROD-034,Electronics,5,428.74,North,Mobile,15,1822.14
TXN-009526,2024-02-01 21:00:00,CUST-0667,PROD-003,Home,7,123.84,East,Debit Card,10,780.19
TXN-009527,2024-02-01 22:00:00,CUST-0284,PROD-017,Home,7,227.57,East,Credit Card,15,1354.04
TXN-009528,2024-02-01 23:00:00,CUST-0721,PROD-014,Home,6,314.12,West,Debit Card,15,1602.01
TXN-009529,2024-02-02 00:00:00,CUST-0832,PROD-014,Food,4,458.42,West,Debit Card,10,1650.31
TXN-009530,2024-02-02 01:00:00,CUST-0494,PROD-046,Food,7,17.76,South,Credit Card,15,105.67
TXN-009531,2024-02-02 02:00:00,CUST-0187,PROD-038,Food,2,114.16,East,Cash,20,182.66
TXN-009532,2024-02-02 03:00:00,CUST-0498,PROD-035,Food,9,124.88,North,Mobile,5,1067.72
TXN-009533,2024-02-02 04:00:00,CUST-0442,PROD-001,Home,7,170.04,North,Credit Card,15,1011.74
TXN-009534,2024-02-02 05:00:00,CUST-0130,PROD-048,Electronics,2,148.08,East,Mobile,0,296.16
TXN-009535,2024-02-02 06:00:00,CUST-0639,PROD-029,Clothing,2,299.17,South,Cash,5,568.42
TXN-009536,2024-02-02 07:00:00,CUST-0292,PROD-004,Clothing,6,443.95,North,Mobile,20,2130.96
TXN-009537,2024-02-02 08:00:00,CUST-0114,PROD-033,Home,7,322.12,South,Mobile,20,1803.87
TXN-009538,2024-02-02 09:00:00,CUST-0199,PROD-017,Electronics,9,128.35,East,Debit Card,15,981.88
TXN-009539,2024-02-02 10:00:00,CUST-0013,PROD-028,Clothing,4,433.24,South,Debit Card,10,1559.66
TXN-009540,2024-02-02 11:00:00,CUST-0271,PROD-026,Electronics,8,319.7,East,Debit Card,0,2557.6
TXN-009541,2024-02-02 12:00:00,CUST-0601,PROD-008,Home,2,117.29,West,Cash,15,199.39
TXN-009542,2024-02-02 13:00:00,CUST-0215,PROD-034,Food,6,187.22,East,Debit Card,10,1010.99
TXN-009543,2024-02-02 14:00:00,CUST-0444,PROD-018,Electronics,4,397.08,South,Mobile,20,1270.66
TXN-009544,2024-02-02 15:00:00,CUST-0790,PROD-031,Clothing,8,372.08,North,Mobile,5,2827.81
TXN-009545,2024-02-02 16:00:00,CUST-0512,PROD-027,Clothing,9,292.53,East,Mobile,20,2106.22
TXN-009546,2024-02-02 17:00:00,,PROD-016,Clothing,2,80.94,East,Credit Card,15,137.6
TXN-009547,2024-02-02 18:00:00,CUST-0986,PROD-010,Food,7,403.61,East,Mobile,10,2542.74
TXN-009548,2024-02-02 19:00:00,CUST-0993,PROD-040,Electronics,7,160.7,West,Debit Card,15,956.16
TXN-009549,2024-02-02 20:00:00,CUST-0715,PROD-012,Electronics,8,388.08,West,Cash,20,2483.71
TXN-009550,2024-02-02 21:00:00,CUST-0074,PROD-022,Clothing,5,327.31,West,Cash,0,1636.55
TXN-009551,2024-02-02 22:00:00,CUST-0537,PROD-016,Electronics,3,139.44,North,Mobile,20,334.66
TXN-009552,2024-02-02 23:00:00,CUST-0101,PROD-012,Clothing,1,114.06,North,Mobile,15,96.95
TXN-009553,2024-02-03 00:00:00,CUST-0176,PROD-011,Electronics,4,74.15,East,Credit Card,10,266.94
TXN-009554,2024-02-03 01:00:00,CUST-0427,PROD-020,Food,3,128.55,North,Mobile,15,327.8
TXN-009555,2024-02-03 02:00:00,CUST-0117,PROD-001,Food,2,87.34,South,Mobile,5,165.95
TXN-009556,2024-02-03 03:00:00,CUST-0166,PROD-027,Home,6,312.36,South,Mobile,5,1780.45
TXN-009557,2024-02-03 04:00:00,CUST-0041,PROD-003,Home,-1,303.4,West,Credit Card,10,1911.42
TXN-009558,2024-02-03 05:00:00,CUST-0429,PROD-012,Home,7,297.22,South,Cash,20,1664.43
TXN-009559,2024-02-03 06:00:00,CUST-0344,PROD-030,Electronics,8,324.53,South,Mobile,15,2206.8
TXN-009560,2024-02-03 07:00:00,CUST-0424,PROD-009,Food,2,409.24,East,Cash,5,777.56
TXN-009561,2024-02-03 08:00:00,CUST-0366,PROD-037,Food,6,457.64,West,Credit Card,0,2745.84
TXN-009562,2024-02-03 09:00:00,CUST-0120,PROD-001,Food,6,122.88,West,Credit Card,5,700.42
TXN-009563,2024-02-03 10:00:00,CUST-0609,PROD-042,Clothing,1,298.01,West,Mobile,20,238.41
TXN-009564,2024-02-03 11:00:00,CUST-0657,PROD-049,Electronics,2,48.38,South,Credit Card,10,87.08
TXN-009565,2024-02-03 12:00:00,CUST-0728,PROD-004,Electronics,9,68.87,North,Credit Card,0,619.83
TXN-009566,2024-02-03 13:00:00,CUST-0229,PROD-015,Home,8,330.63,East,Cash,15,2248.28
TXN-009567,2024-02-03 14:00:00,CUST-0825,PROD-027,Clothing,4,248.42,North,Debit Card,15,844.63
TXN-009568,2024-02-03 15:00:00,CUST-0130,PROD-008,Clothing,6,381.58,West,Cash,10,2060.53
TXN-009569,2024-02-03 16:00:00,CUST-0352,PROD-023,Food,2,218.58,West,Mobile,0,437.16
TXN-009570,2024-02-03 17:00:00,CUST-0889,PROD-015,Home,5,72.52,South,Credit Card,0,362.6
TXN-009571,2024-02-03 18:00:00,CUST-0318,PROD-027,Electronics,2,437.31,East,Mobile,0,874.62
TXN-009572,2024-02-03 19:00:00,CUST-0984,PROD-031,Clothing,5,50.62,East,Cash,10,227.79
TXN-009573,2024-02-03 20:00:00,CUST-0649,PROD-039,Food,7,102.59,East,Credit Card,10,646.32
TXN-009574,2024-02-03 21:00:00,CUST-0836,PROD-047,Electronics,7,145.72,South,Mobile,15,867.03
TXN-009575,2024-02-03 22:00:00,CUST-0337,PROD-008,Food,9,497.69,North,Mobile,5,4255.25
TXN-009576,2024-02-03 23:00:00,CUST-0273,PROD-030,Electronics,3,214.26,East,Cash,20,514.22
TXN-009577,2024-02-04 00:00:00,CUST-0117,PROD-042,Food,4,255.84,North,Mobile,15,869.86
TXN-009578,2024-02-04 01:00:00,CUST-0818,PROD-018,Electronics,9,387.15,South,Credit Card,0,3484.35
TXN-009579,2024-02-04 02:00:00,CUST-0368,PROD-004,Home,8,321.84,South,Mobile,5,2445.98
TXN-009580,2024-02-04 03:00:00,CUST-0094,PROD-047,Electronics,7,422.3,North,Credit Card,20,2364.88
TXN-009581,2024-02-04 04:00:00,CUST-0168,PROD-043,Electronics,8,248.35,East,Mobile,0,1986.8
TXN-009582,2024-02-04 05:00:00,CUST-0954,PROD-022,Electronics,9,486.37,North,Cash,10,3939.6
TXN-009583,2024-02-04 06:00:00,CUST-0715,PROD-003,Food,4,400.44,East,Credit Card,5,1521.67
TXN-009584,2024-02-04 07:00:00,CUST-0341,PROD-015,Clothing,5,206.67,West,Mobile,10,930.02
TXN-009585,2024-02-04 08:00:00,CUST-0661,PROD-035,Electronics,9,196.82,West,Debit Card,20,1417.1
TXN-009586,2024-02-04 09:00:00,CUST-0914,PROD-047,Electronics,7,465.45,East,Credit Card,20,2606.52
TXN-009587,2024-02-04 10:00:00,CUST-0695,PROD-038,Home,4,345.36,North,Credit Card,0,1381.44
TXN-009588,2024-02-04 11:00:00,CUST-0925,PROD-033,Electronics,6,314.5,East,Credit Card,10,1698.3
TXN-009589,2024-02-04 12:00:00,,PROD-014,Home,1,381.34,East,Debit Card,15,324.14
TXN-009590,2024-02-04 13:00:00,CUST-0586,PROD-048,Electronics,1,284.81,East,Cash,15,242.09
TXN-009591,2024-02-04 14:00:00,CUST-0877,PROD-001,Food,9,87.99,West,Mobile,10,712.72
TXN-009592,2024-02-04 15:00:00,CUST-0913,PROD-049,Clothing,8,166.42,South,Debit Card,20,1065.09
TXN-009593,2024-02-04 16:00:00,CUST-0274,PROD-026,Clothing,1,283.39,West,Mobile,5,269.22
TXN-009594,2024-02-04 17:00:00,CUST-0554,PROD-008,Clothing,2,18.9,East,Debit Card,10,34.02
